user_id,stime,session_id,sequence_id,sequence_length,event_id,item_id,product_id,name,price,c0_name,c0_id,c1_name,c1_id,c2_name,c2_id,brand_name,brand_id,item_condition_id,item_condition_name,size_name,size_id,color,shipper_id,shipper_name
213,2023-05-02 03:58:02,ab72e9d0baf2596642ca968583fb006a8b53c7515e35f2f3a975c5750ccb6418,20230501_5,21,item_view,77705257,18895_1344,Vintage Ralph Lauren Amethyst Glass Bead Lock Charm Necklace Toggle Clasp Signed,44.65,Vintage & collectibles,299,Jewelry,247.0,Necklace,1344.0,Ralph Lauren,18895,3,Good,,,,1,Buyer
213,2023-05-02 03:58:47,ab72e9d0baf2596642ca968583fb006a8b53c7515e35f2f3a975c5750ccb6418,20230501_5,21,item_view,63190451,337_1350,Vintage Coro Gold tone Blue Enamel Clear Crystal Rhinestone Pearl Brooch Signed,25.0,Vintage & collectibles,299,Jewelry,247.0,Brooch,1350.0,Authentic Original Vintage Style,337,3,Good,,,,1,Buyer
213,2023-05-02 03:58:58,ab72e9d0baf2596642ca968583fb006a8b53c7515e35f2f3a975c5750ccb6418,20230501_5,21,item_view,52891262,337_1347,Vintage Gold Silver Bead Clip on Earrings Signed Japan,13.0,Vintage & collectibles,299,Jewelry,247.0,Earrings,1347.0,Authentic Original Vintage Style,337,3,Good,,,,1,Buyer
213,2023-05-02 03:59:03,ab72e9d0baf2596642ca968583fb006a8b53c7515e35f2f3a975c5750ccb6418,20230501_5,21,item_view,33126385,337_1344,Vintage Clear Crystal Bezel Set Gold tone Necklace,18.0,Vintage & collectibles,299,Jewelry,247.0,Necklace,1344.0,Authentic Original Vintage Style,337,3,Good,,,,1,Buyer
213,2023-05-02 03:59:23,ab72e9d0baf2596642ca968583fb006a8b53c7515e35f2f3a975c5750ccb6418,20230501_5,21,item_view,8773351,23972_1159,Vintage Emerald Cut Crystal Silver Bead Spacers Bracelet,23.75,Women,1097,Jewelry,201.0,Bracelets,1159.0,Unique Vintage,23972,3,Good,,,,1,Buyer
213,2023-05-02 03:59:30,ab72e9d0baf2596642ca968583fb006a8b53c7515e35f2f3a975c5750ccb6418,20230501_5,21,item_view,221397266,10235_1160,Large Faceted Yellow Green Crystal Statement Necklace,26.0,Women,1097,Jewelry,201.0,Necklaces,1160.0,Handmade,10235,3,Good,,,,1,Buyer
213,2023-05-02 03:59:37,ab72e9d0baf2596642ca968583fb006a8b53c7515e35f2f3a975c5750ccb6418,20230501_5,21,item_view,191590791,13763_1344,Vintage Yellow Gold Matte Finish Pendants Leather Cord Necklace Set Macy’s New,24.7,Vintage & collectibles,299,Jewelry,247.0,Necklace,1344.0,Macy's,13763,1,New,,,,1,Buyer
213,2023-05-02 03:59:46,ab72e9d0baf2596642ca968583fb006a8b53c7515e35f2f3a975c5750ccb6418,20230501_5,21,item_view,196687116,10525_1158,Accessory Place Ruby Red Faceted Crystal Chain Gold tone Dangle Drop Earrings,19.0,Women,1097,Jewelry,201.0,Earrings,1158.0,Independent,10525,1,New,,,,1,Buyer
213,2023-05-02 04:00:04,ab72e9d0baf2596642ca968583fb006a8b53c7515e35f2f3a975c5750ccb6418,20230501_5,21,item_view,223834487,505_1350,Vintage Avon Silver Gold tone Blue Rhinestone Eyes Butterfly Brooch,19.0,Vintage & collectibles,299,Jewelry,247.0,Brooch,1350.0,Avon,505,3,Good,,,,1,Buyer
213,2023-05-07 14:04:02,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_50,22,item_view,198048958,0_1348,Vintage eagle pendant,21.0,Vintage & collectibles,299,Jewelry,247.0,Pendant,1348.0,,0,3,Good,,,,1,Buyer
213,2023-05-07 14:04:15,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_50,22,item_view,118948462,0_1350,Crystal ruby slipper brooch,19.0,Vintage & collectibles,299,Jewelry,247.0,Brooch,1350.0,,0,2,Like new,,,,1,Buyer
213,2023-05-07 14:04:19,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_50,22,item_view,179671973,0_1160,Vintage black necklace,31.0,Women,1097,Jewelry,201.0,Necklaces,1160.0,,0,3,Good,,,,1,Buyer
213,2023-05-07 14:04:24,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_50,22,item_view,220209435,0_1349,Vintage as is womans watch,13.0,Vintage & collectibles,299,Jewelry,247.0,Watch,1349.0,,0,4,Fair,,,,1,Buyer
213,2023-05-07 14:04:37,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_50,22,item_view,240636130,0_1109,Plus size woman’s camo sweatshirt new,7.0,Women,1097,Sweaters,215.0,Crewneck,1109.0,,0,2,Like new,3XL (24-26),9.0,,1,Buyer
213,2023-05-07 14:04:44,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_50,22,item_view,79716444,18721_1157,Vintage Sterling silver genuine ruby ring,31.0,Women,1097,Jewelry,201.0,Rings,1157.0,Ring,18721,2,Like new,,,,1,Buyer
213,2023-05-07 14:04:54,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_50,22,item_view,140284468,13784_464,Mario valentino bag,133.0,Women,1097,Women's handbags,205.0,Crossbody Bags,464.0,Mario Valentino,13784,3,Good,,,,1,Buyer
213,2023-05-07 14:05:08,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_50,22,item_view,140620097,8029_1152,Fendi zucchino Wallet,105.0,Women,1097,Women's accessories,211.0,Wallets,1152.0,Fendi,8029,4,Fair,,,,1,Buyer
213,2023-05-07 14:05:27,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_50,22,item_view,2063849,8029_462,Fendi crossword bag,380.0,Women,1097,Women's handbags,205.0,Tote Bags,462.0,Fendi,8029,3,Good,,,,1,Buyer
213,2023-05-07 14:05:34,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_50,22,item_view,125535771,8029_1152,Fendi wallet,196.0,Women,1097,Women's accessories,211.0,Wallets,1152.0,Fendi,8029,3,Good,,,,1,Buyer
213,2023-05-07 14:05:42,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_50,22,item_view,62356229,4769_1170,Authentic Chanel Chelsea Boots Booties,150.0,Women,1097,Shoes,204.0,Boots,1170.0,Chanel,4769,4,Fair,7.5 (38),132.0,,2,Seller
213,2023-05-07 14:07:43,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_50,22,item_view,228735418,0_1170,Really good condition worn once. Excellent boot.,40.0,Women,1097,Shoes,204.0,Boots,1170.0,,0,3,Good,8 (38.5),141.0,,1,Buyer
213,2023-05-07 14:07:46,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_50,22,item_view,192395023,21833_1159,Sterling silver bracelet,35.0,Women,1097,Jewelry,201.0,Bracelets,1159.0,Sterling,21833,3,Good,,,,1,Buyer
213,2023-05-07 14:08:24,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_50,22,item_view,127191429,0_1348,Beautiful vintage cross pendant,52.0,Vintage & collectibles,299,Jewelry,247.0,Pendant,1348.0,,0,3,Good,,,,1,Buyer
213,2023-05-07 14:09:14,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_50,22,item_view,179085879,10525_1159,Vintage sterling silver bracelet,38.0,Women,1097,Jewelry,201.0,Bracelets,1159.0,Independent,10525,3,Good,,,,1,Buyer
213,2023-05-07 14:09:28,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_50,22,item_view,233477669,18721_1157,Sterling silver 2+cubic zirconia,19.0,Women,1097,Jewelry,201.0,Rings,1157.0,Ring,18721,2,Like new,,,,1,Buyer
213,2023-05-07 14:09:49,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_50,22,item_view,124620918,13297_1154,Vintage Luxury Brand watch,18.0,Women,1097,Women's accessories,211.0,Watches,1154.0,Luxury Rebel,13297,3,Good,,,,1,Buyer
213,2023-05-07 14:10:07,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_50,22,item_view,183895763,11129_170,"Princess JUSTICE gear girls 12/crossbody ""K""",13.0,Kids,301,Girls tops & t-shirts,83.0,Girls (4+),170.0,Justice,11129,2,Like new,L (10-12),167.0,,1,Buyer
213,2023-05-07 14:10:13,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_50,22,item_view,184963593,22396_3019,True RELIGION,15.0,Women,1097,Shorts,3011.0,Denim,3019.0,True Religion,22396,2,Like new,XS (0-2),4.0,,1,Buyer
213,2023-05-07 14:10:56,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_50,22,item_view,142664227,2676_1154,Brighton Paris watch,21.0,Women,1097,Women's accessories,211.0,Watches,1154.0,Brighton,2676,2,Like new,,,,1,Buyer
213,2023-05-07 14:11:05,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_50,22,item_view,90810080,19838_1154,Skagen STEEL EDITION,27.0,Women,1097,Women's accessories,211.0,Watches,1154.0,Skagen,19838,2,Like new,,,,1,Buyer
213,2023-05-07 14:11:16,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_50,22,item_view,49414710,10525_1160,Elephant Designed set gold tone,17.0,Women,1097,Jewelry,201.0,Necklaces,1160.0,Independent,10525,2,Like new,,,,1,Buyer
213,2023-05-07 14:11:29,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_51,22,item_view,194087323,18933_1160,Barton december pendant/chain multicolor,12.0,Women,1097,Jewelry,201.0,Necklaces,1160.0,Reed & Barton,18933,2,Like new,,,,1,Buyer
213,2023-05-07 14:11:44,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_51,22,item_view,54139820,2676_1160,BRIGHTON THICK BAND,20.0,Women,1097,Jewelry,201.0,Necklaces,1160.0,Brighton,2676,2,Like new,,,,1,Buyer
213,2023-05-07 14:11:49,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_51,22,item_view,3054814,1951_1159,Armitron BLING GOLD,15.0,Women,1097,Jewelry,201.0,Bracelets,1159.0,Armitron,1951,2,Like new,,,,1,Buyer
213,2023-05-07 14:11:59,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_51,22,item_view,175546576,9289_1157,10KT webbed ring sz 6,83.0,Women,1097,Jewelry,201.0,Rings,1157.0,Goldie,9289,2,Like new,,,,1,Buyer
213,2023-05-07 14:12:19,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_51,22,item_view,193143877,10525_1160,Three piece vintage set,22.0,Women,1097,Jewelry,201.0,Necklaces,1160.0,Independent,10525,2,Like new,,,,1,Buyer
213,2023-05-07 14:12:26,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_51,22,item_view,207694308,505_1160,"Vintage, AVON",10.0,Women,1097,Jewelry,201.0,Necklaces,1160.0,Avon,505,2,Like new,,,,1,Buyer
213,2023-05-07 14:12:48,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_51,22,item_view,157915409,5339_1159,Napier faux pearl/gold accented bracelet,9.0,Women,1097,Jewelry,201.0,Bracelets,1159.0,CLEANSE BY LAUREN NAPIER,5339,2,Like new,,,,1,Buyer
213,2023-05-07 14:15:09,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_51,22,item_view,178951937,12350_201,"RARE, KRAMER OMBRE CRYSTAL",30.0,Women,1097,Jewelry,201.0,,,Kramer,12350,2,Like new,,,,1,Buyer
213,2023-05-07 14:15:31,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_51,22,item_view,23126500,10525_1160,SPECIAL SALE!!STERLING/ AMBER,22.0,Women,1097,Jewelry,201.0,Necklaces,1160.0,Independent,10525,2,Like new,,,,1,Buyer
213,2023-05-07 14:15:39,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_51,22,item_view,100059540,8763_1154,"G-Shock SALE!!, Baby G Rose/white",45.0,Women,1097,Women's accessories,211.0,Watches,1154.0,G-Shock,8763,2,Like new,,,,1,Buyer
213,2023-05-07 14:17:05,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_51,22,item_view,144711931,0_1381,Sunglasses SALE! SALE!,5.0,Vintage & collectibles,299,Accessories,246.0,Eyewear,1381.0,,0,2,Like new,,,,1,Buyer
213,2023-05-07 14:17:15,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_51,22,item_view,31338952,0_1156,Sunglasses SALE!,6.0,Women,1097,Women's accessories,211.0,Sunglasses,1156.0,,0,3,Good,,,,1,Buyer
213,2023-05-07 14:17:36,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_51,22,item_view,186993288,11992_1171,Kate Spade Cheetah sz 6,23.0,Women,1097,Shoes,204.0,Sandals,1171.0,Kate Spade,11992,2,Like new,6 (36.5),142.0,,1,Buyer
213,2023-05-07 14:17:46,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_51,22,item_view,122233356,0_1381,Sunglasses SALE! SALE!,5.0,Vintage & collectibles,299,Accessories,246.0,Eyewear,1381.0,,0,2,Like new,,,,1,Buyer
213,2023-05-07 14:18:08,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_51,22,item_view,171803329,636_1171,Abercrombie and Fitch,17.0,Women,1097,Shoes,204.0,Sandals,1171.0,Abercrombie & Fitch,636,2,Like new,6 (36.5),142.0,,1,Buyer
213,2023-05-07 14:18:18,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_51,22,item_view,46302018,4184_1154,"Cc SALE!! WATCH, TWIST",6.0,Women,1097,Women's accessories,211.0,Watches,1154.0,Charming Charlie,4184,2,Like new,,,,1,Buyer
213,2023-05-07 14:18:39,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_51,22,item_view,171834254,3806_1154,"DEEP DIVE FIND, GOLD LIRA WATCH",23.0,Women,1097,Women's accessories,211.0,Watches,1154.0,Bellafina,3806,2,Like new,,,,1,Buyer
213,2023-05-07 14:19:14,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_51,22,item_view,180282980,11627_1160,Judith Ripka Sterling Blue Sparkle Agate,75.0,Women,1097,Jewelry,201.0,Necklaces,1160.0,Judith Ripka,11627,2,Like new,,,,1,Buyer
213,2023-05-07 14:19:23,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_51,22,item_view,90689219,2765_1154,Bulova/ Disney watch bundle Vintage Women's Watch,35.0,Women,1097,Women's accessories,211.0,Watches,1154.0,Bulova,2765,3,Good,,,,1,Buyer
213,2023-05-07 14:19:37,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_51,22,item_view,148440620,4579_1215,"CURREN, MENS",19.0,Men,469,Men's accessories,228.0,Watches,1215.0,Current/Elliott,4579,2,Like new,,,,1,Buyer
213,2023-05-07 14:19:45,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_51,22,item_view,225407483,748_1154,New LOFT WATCH,10.0,Women,1097,Women's accessories,211.0,Watches,1154.0,Ann Taylor LOFT,748,2,Like new,,,,1,Buyer
213,2023-05-07 14:19:58,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_51,22,item_view,218747880,10525_1159,Bling JEWELRY SAGA,8.0,Women,1097,Jewelry,201.0,Bracelets,1159.0,Independent,10525,2,Like new,,,,1,Buyer
213,2023-05-07 14:20:03,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_52,22,item_view,50400341,18721_1157,BLING JEWELRY SAGA,6.0,Women,1097,Jewelry,201.0,Rings,1157.0,Ring,18721,2,Like new,,,,1,Buyer
213,2023-05-07 14:20:08,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_52,22,item_view,35445957,10525_1160,Bling JEWELRY SAGA,6.0,Women,1097,Jewelry,201.0,Necklaces,1160.0,Independent,10525,2,Like new,,,,1,Buyer
213,2023-05-07 14:20:59,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_52,22,item_view,42929956,10525_1158,BLING JEWELRY SAGA,6.0,Women,1097,Jewelry,201.0,Earrings,1158.0,Independent,10525,2,Like new,,,,1,Buyer
213,2023-05-07 14:21:03,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_52,22,item_view,35544053,10525_1160,Necklace BLING JEWELRY SAGA,6.0,Women,1097,Jewelry,201.0,Necklaces,1160.0,Independent,10525,2,Like new,,,,1,Buyer
213,2023-05-07 14:21:14,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_52,22,item_view,172055671,21496_1159,SARAH COVENTRY,15.0,Women,1097,Jewelry,201.0,Bracelets,1159.0,Sarah Coventry,21496,2,Like new,,,,1,Buyer
213,2023-05-07 14:21:23,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_52,22,item_view,233398073,0_1446,"Rare, vintage Crown Lewis evening purse",9.0,Vintage & collectibles,299,Bags and purses,252.0,Purse,1446.0,,0,2,Like new,,,,1,Buyer
213,2023-05-07 14:21:41,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_52,22,item_view,219291742,12745_2865,Ralph Lauren,9.0,Women,1097,Shoes,204.0,Heels,2865.0,Lauren Ralph Lauren,12745,2,Like new,6 (36.5),142.0,,1,Buyer
213,2023-05-07 14:21:47,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_52,22,item_view,99337684,7189_1125,"Sept. Sale, Express skirt, S",4.0,Women,1097,Skirts,200.0,Mini,1125.0,Express,7189,2,Like new,XS (0-2),4.0,,1,Buyer
213,2023-05-07 14:21:58,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_52,22,item_view,202959645,0_1154,Charelle watch,4.0,Women,1097,Women's accessories,211.0,Watches,1154.0,,0,3,Good,,,,1,Buyer
213,2023-05-07 14:22:20,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_52,22,item_view,197726999,765_1154,"Watch SALE, ANNE KLEIN",10.0,Women,1097,Women's accessories,211.0,Watches,1154.0,Anne Klein,765,3,Good,,,,1,Buyer
213,2023-05-07 14:22:28,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_52,22,item_view,153736692,4531_1160,"Sterling GARNET,  SALE!! COLDWATER CREEK",15.0,Women,1097,Jewelry,201.0,Necklaces,1160.0,Coldwater Creek,4531,2,Like new,,,,1,Buyer
213,2023-05-07 14:22:39,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_52,22,item_view,15738073,10525_1159,BLING JEWELRY SAGA,8.0,Women,1097,Jewelry,201.0,Bracelets,1159.0,Independent,10525,2,Like new,,,,1,Buyer
213,2023-05-07 14:22:45,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_52,22,item_view,40373180,10525_1160,Bling JEWELRY SAGA,14.0,Women,1097,Jewelry,201.0,Necklaces,1160.0,Independent,10525,2,Like new,,,,1,Buyer
213,2023-05-07 14:24:03,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_52,22,item_view,207694308,505_1160,"Vintage, AVON",10.0,Women,1097,Jewelry,201.0,Necklaces,1160.0,Avon,505,2,Like new,,,,1,Buyer
213,2023-05-07 14:24:11,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_52,22,item_view,227082839,8851_736,GAP FLORAL DESIGN SZ 0,9.0,Women,1097,Pants,202.0,Casual pants,736.0,Gap,8851,2,Like new,XS (0-2),4.0,,1,Buyer
213,2023-05-07 14:24:34,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_52,22,item_view,183136310,24136_463,Vera Bradley Campus Backpack,20.0,Women,1097,Women's handbags,205.0,Backpacks,463.0,Vera Bradley,24136,3,Good,,,,1,Buyer
213,2023-05-07 14:24:38,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_52,22,item_view,179328951,21833_1159,Sterling silver DIAMOND ACCENTED,31.0,Women,1097,Jewelry,201.0,Bracelets,1159.0,Sterling,21833,2,Like new,,,,1,Buyer
213,2023-05-07 14:24:51,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_52,22,item_view,62836437,15987_1211,Nike Dri-fit thick pockets,22.0,Men,469,Athletic apparel,225.0,Pants,1211.0,Nike,15987,2,Like new,S (34-36),57.0,,1,Buyer
213,2023-05-07 14:25:24,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_52,22,item_view,50775275,19838_1160,Fossil/Avon/opal Queens pack,38.0,Women,1097,Jewelry,201.0,Necklaces,1160.0,Skagen,19838,2,Like new,,,,1,Buyer
213,2023-05-07 14:25:44,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_52,22,item_view,211140262,15870_1215,Florida State Seminoles OVERTIME WATCH,18.0,Men,469,Men's accessories,228.0,Watches,1215.0,NFL,15870,2,Like new,,,,1,Buyer
213,2023-05-07 14:25:58,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_52,22,item_view,124620918,13297_1154,Vintage Luxury Brand watch,18.0,Women,1097,Women's accessories,211.0,Watches,1154.0,Luxury Rebel,13297,3,Good,,,,1,Buyer
213,2023-05-07 14:26:08,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_52,22,item_view,233477669,18721_1157,Sterling silver 2+cubic zirconia,19.0,Women,1097,Jewelry,201.0,Rings,1157.0,Ring,18721,2,Like new,,,,1,Buyer
213,2023-05-07 14:26:18,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_53,22,item_view,38313855,10525_1158,Sapphire STERLING/BRASS earrings,35.0,Women,1097,Jewelry,201.0,Earrings,1158.0,Independent,10525,2,Like new,,,,1,Buyer
213,2023-05-07 14:26:32,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_53,22,item_view,136596100,14412_1152,Michael Kors leather iPad case/cell case,24.0,Women,1097,Women's accessories,211.0,Wallets,1152.0,Michael Kors,14412,2,Like new,,,,1,Buyer
213,2023-05-07 14:26:37,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_53,22,item_view,219470424,15981_2869,Nautica mens/women,18.0,Other,470,Travel & Luggage,2869.0,,,Nautica,15981,2,Like new,,,,1,Buyer
213,2023-05-07 14:26:43,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_53,22,item_view,32628071,18721_1157,Sterling silver/CZ Ring,21.0,Women,1097,Jewelry,201.0,Rings,1157.0,Ring,18721,2,Like new,,,,1,Buyer
213,2023-05-07 14:26:53,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_53,22,item_view,38411717,10525_1404,ShotGUN SHELL 12 GA EARRINGS,10.0,Vintage & collectibles,299,Supplies,250.0,Charm,1404.0,Independent,10525,2,Like new,,,,1,Buyer
213,2023-05-07 14:27:04,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_53,22,item_view,241690698,12711_1158,Pink PEARL chandelier earrings,11.0,Women,1097,Jewelry,201.0,Earrings,1158.0,Liz Claiborne,12711,2,Like new,,,,1,Buyer
213,2023-05-07 14:27:11,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_53,22,item_view,110602421,708_1154,Alexis BENDEL WATCH SET,20.0,Women,1097,Women's accessories,211.0,Watches,1154.0,Alexis,708,2,Like new,,,,1,Buyer
213,2023-05-07 14:27:18,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_53,22,item_view,237179397,18721_1789,Royles Royce RR 20 .925 Mens Ring,34.0,Men,469,Jewelry,1748.0,Rings,1789.0,Ring,18721,2,Like new,,,,1,Buyer
213,2023-05-07 14:27:34,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_53,22,item_view,82620958,10525_1348,Sterling 925 Starfish pin,24.0,Vintage & collectibles,299,Jewelry,247.0,Pendant,1348.0,Independent,10525,3,Good,,,,1,Buyer
213,2023-05-07 14:27:40,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_53,22,item_view,162815697,12799_1350,3 AtC Vintage brooches,27.0,Vintage & collectibles,299,Jewelry,247.0,Brooch,1350.0,Lot,12799,3,Good,,,,1,Buyer
213,2023-05-07 14:27:55,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_53,22,item_view,163348377,2201_1154,NYC TORTOISE/ ROSE BLING,11.0,Women,1097,Women's accessories,211.0,Watches,1154.0,Blank NYC,2201,2,Like new,,,,1,Buyer
213,2023-05-07 14:28:05,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_53,22,item_view,154395341,4628_467,COACH RETROVINTAGE GREEN EUC,50.0,Women,1097,Women's handbags,205.0,Shoulder Bags,467.0,Coach,4628,3,Good,,,,1,Buyer
213,2023-05-07 14:28:12,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_53,22,item_view,182681534,15901_467,Nordstrom zipper closure shoulder bags,19.0,Women,1097,Women's handbags,205.0,Shoulder Bags,467.0,Nordstrom,15901,2,Like new,,,,1,Buyer
213,2023-05-07 14:28:24,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_53,22,item_view,129541835,4775_1158,"Monet, Coro, and AJC 3 pack brooches vintage",20.0,Women,1097,Jewelry,201.0,Earrings,1158.0,Custom Accessories,4775,3,Good,,,,1,Buyer
213,2023-05-07 14:28:55,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_53,22,item_view,156801102,2648_1095,Banana Republic long braided,25.0,Women,1097,Dresses,212.0,Maxi,1095.0,Banana Republic,2648,2,Like new,XS (0-2),4.0,,1,Buyer
213,2023-05-07 14:29:12,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_53,22,item_view,123173460,12799_247,Cream of the CROP JEWELRY LOT,49.0,Vintage & collectibles,299,Jewelry,247.0,,,Lot,12799,2,Like new,,,,1,Buyer
213,2023-05-07 14:29:26,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_53,22,item_view,85129551,10525_1347,Vintage premium earrings,18.0,Vintage & collectibles,299,Jewelry,247.0,Earrings,1347.0,Independent,10525,2,Like new,,,,1,Buyer
213,2023-05-07 14:30:04,16542123a86d78cbaea1e0448e58da66259976516f32b79528ce78a50ed263ca,20230501_53,22,item_view,169294992,21833_1158,For HER OR YOU,20.0,Women,1097,Jewelry,201.0,Earrings,1158.0,Sterling,21833,2,Like new,,,,1,Buyer
